epoch,loss,mape,val_loss,val_mape
0,0.8106933832168579,61.09457015991211,0.6947290897369385,60.749549865722656
1,0.8041531443595886,59.908470153808594,0.6919947862625122,65.46682739257812
2,0.7978838682174683,58.65855407714844,0.6903641223907471,88.42460632324219
3,0.7916792035102844,57.44194793701172,0.6890673637390137,95.15017700195312
4,0.7855947613716125,56.12041091918945,0.687882125377655,97.78022766113281
5,0.7796012163162231,54.414215087890625,0.6867589354515076,98.87164306640625
6,0.7737051844596863,52.6965446472168,0.6856645345687866,99.42384338378906
7,0.7680491805076599,51.30878448486328,0.684592068195343,99.73191833496094
8,0.7628557085990906,49.44171142578125,0.683538556098938,99.8736572265625
9,0.7577611804008484,46.15216064453125,0.6824967861175537,99.94319915771484
