epoch,loss,mape,val_loss,val_mape
0,0.5921784043312073,132.36190795898438,0.682084858417511,144.5981903076172
1,0.3916320502758026,109.05546569824219,0.6830431818962097,149.1689910888672
2,0.2650616765022278,86.32703399658203,0.896865963935852,228.04443359375
3,0.2061750590801239,70.61454772949219,1.5303782224655151,332.49530029296875
4,0.17653006315231323,53.05569839477539,2.6300323009490967,381.8201599121094
5,0.1523469239473343,51.09476089477539,3.5703465938568115,392.448974609375
6,0.13979916274547577,46.07491683959961,3.934699296951294,394.2445983886719
7,0.12843260169029236,46.91120147705078,3.9383342266082764,394.4072570800781
8,0.12115947902202606,41.927608489990234,4.099547863006592,394.9328308105469
9,0.1133539155125618,47.41017532348633,4.459712505340576,395.8182678222656
10,0.10840712487697601,33.90530014038086,4.255461692810059,395.372314453125
11,0.10418625175952911,36.27986526489258,4.208842754364014,395.239990234375
12,0.09789710491895676,41.38333511352539,3.999969244003296,394.5933837890625
13,0.09285663068294525,30.068653106689453,4.2794647216796875,395.4253234863281
14,0.0882067158818245,32.05562210083008,3.897205352783203,394.2113037109375
15,0.08466153591871262,28.12266731262207,3.416907787322998,391.2166442871094
16,0.0809938982129097,46.51025390625,3.875063180923462,393.9704895019531
17,0.07698285579681396,23.551942825317383,4.247579097747803,395.1041564941406
18,0.07319190353155136,24.243778228759766,4.019930362701416,394.5615234375
19,0.07005549967288971,22.391780853271484,3.8013508319854736,393.6089172363281
20,0.06693834811449051,23.755523681640625,4.070387840270996,394.5912780761719
21,0.06401436775922775,20.569833755493164,3.520002603530884,391.6640319824219
22,0.06147683039307594,20.868558883666992,3.6742353439331055,392.7012023925781
23,0.058793459087610245,17.056076049804688,3.260075330734253,389.408935546875
24,0.0591522641479969,19.662843704223633,3.0189342498779297,385.8681945800781
25,0.05584800988435745,16.695505142211914,2.972720146179199,385.261962890625
26,0.0532006099820137,24.220172882080078,2.95180606842041,383.9506530761719
27,0.05493085831403732,13.785063743591309,3.0112712383270264,383.28955078125
28,0.051499586552381516,14.87954044342041,2.2925517559051514,362.4510498046875
29,0.049215298146009445,14.36684513092041,2.9727423191070557,380.811279296875
30,0.04792945459485054,14.117470741271973,2.843531847000122,378.246826171875
31,0.0489753820002079,12.940871238708496,1.720535159111023,322.1785888671875
32,0.046320296823978424,25.944318771362305,3.0565197467803955,379.1026306152344
33,0.04681329056620598,10.243880271911621,3.333414077758789,380.2969055175781
34,0.04391372948884964,11.113245964050293,3.042142868041992,374.6376953125
35,0.0421518012881279,12.097061157226562,3.295053243637085,379.96484375
36,0.040288135409355164,9.250802040100098,3.3772902488708496,382.46142578125
37,0.038137178868055344,12.988557815551758,3.0709807872772217,378.0106506347656
38,0.03786550089716911,13.097589492797852,2.9771649837493896,374.1412048339844
39,0.03588486835360527,8.88958740234375,2.886242151260376,371.6029052734375
40,0.034626372158527374,8.558602333068848,2.5709824562072754,363.8492431640625
41,0.03335859999060631,7.646496772766113,2.164247512817383,345.0819091796875
42,0.03381180763244629,10.136659622192383,2.104020118713379,338.35174560546875
43,0.03331322968006134,6.738453388214111,1.822083592414856,314.7978210449219
44,0.0318179652094841,7.927912712097168,1.829007863998413,314.8240661621094
45,0.030993252992630005,7.658605098724365,1.927511215209961,323.3496398925781
46,0.030115557834506035,7.598962306976318,1.41144859790802,277.42120361328125
47,0.028766842558979988,7.366665840148926,0.8062133193016052,206.8755645751953
48,0.027738302946090698,9.369288444519043,0.8192688226699829,206.39122009277344
49,0.028083907440304756,7.084666728973389,0.7517932653427124,193.3334503173828
50,0.026367519050836563,5.4810404777526855,0.42909663915634155,135.12596130371094
51,0.027116995304822922,6.3065056800842285,0.20141607522964478,67.3259506225586
52,0.02618394047021866,5.5655293464660645,0.24125149846076965,78.45355987548828
53,0.027929462492465973,7.939686298370361,0.2663152515888214,87.86618041992188
54,0.02701340615749359,4.8220534324646,0.33735305070877075,89.84168243408203
55,0.025780579075217247,5.5263495445251465,0.32515135407447815,86.51751708984375
56,0.02449764311313629,5.158786296844482,0.1545346975326538,40.456233978271484
57,0.024000665172934532,4.969967365264893,0.13321508467197418,33.75584030151367
58,0.02644142508506775,6.082020282745361,0.18701475858688354,52.26426696777344
59,0.024560578167438507,4.330248832702637,0.12490864843130112,28.383071899414062
60,0.022712793201208115,5.992198944091797,0.10581951588392258,23.150299072265625
61,0.022507863119244576,5.196110248565674,0.09346053749322891,20.364768981933594
62,0.021263906732201576,4.422276973724365,0.10327456146478653,24.750398635864258
63,0.021037405356764793,3.9161744117736816,0.07044239342212677,14.83541202545166
64,0.02048267237842083,3.7372395992279053,0.09522711485624313,24.32493782043457
65,0.021845635026693344,4.737094879150391,0.40191617608070374,113.38809204101562
66,0.02070842869579792,4.186467170715332,0.20669856667518616,59.23640823364258
67,0.019859619438648224,3.833313226699829,0.13838347792625427,36.11957931518555
68,0.019484318792819977,5.060942649841309,0.09076935797929764,19.105093002319336
69,0.019215693697333336,3.406052827835083,0.03719532489776611,5.039872169494629
70,0.018819862976670265,3.5264854431152344,0.04112141951918602,5.845363616943359
71,0.018363235518336296,3.2892253398895264,0.035498786717653275,4.788110733032227
72,0.01880573481321335,3.893780469894409,0.035059358924627304,5.000588893890381
73,0.018464023247361183,3.3588216304779053,0.038668520748615265,4.749371528625488
74,0.01780770905315876,3.229118824005127,0.03890876844525337,5.40538215637207
75,0.017337407916784286,2.851879119873047,0.029326578602194786,2.7049121856689453
76,0.01690000481903553,3.0574450492858887,0.03077387437224388,2.7771244049072266
77,0.01672513224184513,4.257908344268799,0.028241245076060295,2.183326005935669
78,0.01656658574938774,2.6565754413604736,0.030561726540327072,2.409747838973999
79,0.01613135263323784,3.367549419403076,0.032764982432127,2.7008132934570312
80,0.016124412417411804,2.647578716278076,0.03092353232204914,2.472728967666626
81,0.01563936285674572,2.6901841163635254,0.03247854858636856,2.6614205837249756
82,0.015154845081269741,3.2099266052246094,0.03329068794846535,2.649336576461792
83,0.015542607754468918,4.687577247619629,0.0362892672419548,3.250676393508911
84,0.016105040907859802,2.269218683242798,0.053518254309892654,6.712385177612305
85,0.017273642122745514,3.4445712566375732,0.05028334632515907,5.681709289550781
86,0.01576848514378071,3.0750160217285156,0.03878077492117882,4.349308013916016
87,0.015140554867684841,2.1661112308502197,0.031154995784163475,2.7360360622406006
88,0.015329728834331036,2.8145840167999268,0.026178181171417236,1.8208781480789185
89,0.014606818556785583,1.8567184209823608,0.026059918105602264,2.0757687091827393
90,0.014209705404937267,2.9055633544921875,0.02344384603202343,1.813968539237976
91,0.014203909784555435,1.9275554418563843,0.02191508747637272,1.8246418237686157
92,0.013865592889487743,2.0401577949523926,0.022781385108828545,1.8180862665176392
93,0.01382379699498415,2.7118871212005615,0.023221289739012718,1.4342107772827148
94,0.014697744511067867,2.437903642654419,0.03957728296518326,5.4263176918029785
95,0.014303642325103283,2.2143774032592773,0.02547328732907772,2.7528913021087646
96,0.014370560646057129,4.031716346740723,0.025278838351368904,1.956662654876709
97,0.015489852987229824,0.9992551803588867,0.026501713320612907,3.3738181591033936
98,0.015052841044962406,2.9329833984375,0.02421262115240097,1.7168492078781128
99,0.015096309594810009,1.4683830738067627,0.01840341091156006,2.048616647720337
100,0.014804316684603691,2.604511260986328,0.026286521926522255,4.595531940460205
101,0.013889797031879425,1.374184489250183,0.01906917244195938,2.573056936264038
102,0.012987582013010979,1.6540356874465942,0.018038703128695488,2.0516531467437744
103,0.012730690650641918,3.2564852237701416,0.01815165765583515,2.1000163555145264
104,0.012539678253233433,1.4205701351165771,0.017452236264944077,1.5256844758987427
105,0.011969849467277527,2.1313462257385254,0.01916705258190632,1.7606488466262817
106,0.011984279379248619,1.4127237796783447,0.01947624981403351,1.2174967527389526
107,0.011857411824166775,3.2174034118652344,0.02195415273308754,1.4114274978637695
108,0.012118733488023281,1.3506871461868286,0.018328631296753883,1.3225876092910767
109,0.011684974655508995,1.6319301128387451,0.02243470959365368,1.5488042831420898
110,0.011418518610298634,1.32118821144104,0.019641663879156113,1.2582011222839355
111,0.011339443735778332,1.4734724760055542,0.020369237288832664,1.3540197610855103
112,0.01198849268257618,2.1380152702331543,0.0204619187861681,1.801127552986145
113,0.011724218726158142,1.2123491764068604,0.028384359553456306,2.5456836223602295
114,0.023085663095116615,3.864377737045288,0.07959211617708206,7.936853885650635
115,0.028593797236680984,3.1966116428375244,0.3957970142364502,35.78273391723633
116,0.019243435934185982,3.2050511837005615,0.26678216457366943,72.7701644897461
117,0.01854381151497364,1.5321046113967896,0.07577762007713318,13.34124755859375
118,0.017352020367980003,2.596503734588623,0.05398861691355705,5.810671329498291
119,0.016652777791023254,2.2809836864471436,0.030951792374253273,2.297891616821289
120,0.01515632588416338,1.1737937927246094,0.04160347953438759,5.611431121826172
121,0.014694400131702423,3.271207094192505,0.03133572265505791,3.8192436695098877
122,0.016045214608311653,1.2273967266082764,0.029907358810305595,3.0119526386260986
123,0.014793148264288902,2.155499219894409,0.03040073812007904,2.6986453533172607
124,0.013451704755425453,1.6000823974609375,0.028347719460725784,3.805121421813965
125,0.013400019146502018,1.1074177026748657,0.022203586995601654,2.737351417541504
126,0.01316678524017334,1.6365786790847778,0.019608091562986374,1.687467098236084
127,0.012670229189097881,1.2297276258468628,0.017831575125455856,1.1896564960479736
128,0.013032433576881886,1.9208290576934814,0.01975869946181774,1.538429856300354
129,0.011738886125385761,0.9269796013832092,0.019332291558384895,1.7905057668685913
130,0.011369092389941216,1.5940614938735962,0.019571609795093536,1.471969485282898
131,0.01115334965288639,0.891156792640686,0.020532744005322456,1.4855047464370728
132,0.010934012942016125,1.3434326648712158,0.019051305949687958,1.3288902044296265
133,0.011047695763409138,1.6198890209197998,0.022602345794439316,1.9858561754226685
134,0.011616556905210018,0.9873021245002747,0.018743546679615974,1.2799755334854126
135,0.011906076222658157,3.165916919708252,0.017908167093992233,1.5351409912109375
136,0.012777641415596008,1.0832479000091553,0.020496072247624397,1.5562139749526978
137,0.011511551216244698,1.6633127927780151,0.023840881884098053,2.054903984069824
138,0.010293212719261646,1.2365429401397705,0.025362759828567505,2.2660229206085205
139,0.010272251442074776,0.6877172589302063,0.02119116485118866,1.6250615119934082
140,0.010100807063281536,1.3042856454849243,0.02135922759771347,1.6717981100082397
141,0.00982902105897665,0.8419348001480103,0.021728483960032463,1.7415424585342407
142,0.009629452601075172,1.2087045907974243,0.02111571654677391,1.6139260530471802
143,0.00979994423687458,1.2008284330368042,0.022433267906308174,2.1062498092651367
144,0.013883864507079124,2.137805700302124,0.03563810512423515,3.5115718841552734
145,0.013413598760962486,1.729270577430725,0.01682107523083687,1.6211086511611938
146,0.012411954812705517,0.9320939779281616,0.017942922189831734,1.7878141403198242
147,0.01106864120811224,1.1959515810012817,0.01945445127785206,2.0988986492156982
148,0.01040433719754219,0.9668935537338257,0.01632177084684372,1.335039496421814
149,0.010117351077497005,1.5247751474380493,0.01579086296260357,1.2557486295700073
149,0.01117314025759697,0.9706546664237976,0.02055361121892929,1.9823023080825806
150,0.009975257329642773,0.7698044776916504,0.0164038073271513,1.1902714967727661
151,0.009682143107056618,0.8436705470085144,0.016750704497098923,1.8728169202804565
152,0.00940114725381136,1.0551393032073975,0.018114838749170303,1.9179397821426392
153,0.00957147590816021,1.1617944240570068,0.023538654670119286,3.049650192260742
154,0.009099053218960762,1.0459141731262207,0.013706577941775322,1.125252366065979
155,0.009258517064154148,0.8226140737533569,0.01577569916844368,1.5183591842651367
156,0.008940255269408226,1.0982683897018433,0.03105122223496437,3.8323755264282227
157,0.00987935159355402,0.9203447699546814,0.013868134468793869,1.0995349884033203
158,0.008917598985135555,0.8628115057945251,0.016164882108569145,1.3895926475524902
159,0.008829356171190739,1.1699460744857788,0.019532987847924232,2.243281126022339
160,0.008762947283685207,1.028302550315857,0.014283251017332077,1.1301686763763428
161,0.00774799007922411,0.5867508053779602,0.015661559998989105,1.4521689414978027
162,0.007521936669945717,0.8072853088378906,0.013974479399621487,1.1540288925170898
163,0.007716271560639143,0.6308347582817078,0.020150745287537575,1.9255598783493042
164,0.007712609134614468,0.5376262068748474,0.020581698045134544,2.4294936656951904
165,0.007332698907703161,0.5689442157745361,0.021038362756371498,2.4487719535827637
166,0.006952102296054363,0.46323734521865845,0.015541857108473778,1.4054638147354126
167,0.007053431589156389,0.5862906575202942,0.01491511519998312,1.3576750755310059
168,0.006815847009420395,0.4033651649951935,0.016036074608564377,1.6770099401474
169,0.006668681278824806,0.6205236315727234,0.013794328086078167,0.9267591834068298
170,0.006701395846903324,0.4790318012237549,0.013698928989470005,1.045002818107605
171,0.006802890449762344,0.5406333208084106,0.014449359849095345,0.9055995345115662
172,0.007419839035719633,0.6973606944084167,0.015207690186798573,1.442866325378418
173,0.006878224667161703,0.5680014491081238,0.013575220480561256,1.0239157676696777
174,0.006708698812872171,0.621760368347168,0.01491579320281744,1.4505696296691895
175,0.006930840667337179,0.6947704553604126,0.014608445577323437,0.9356817603111267
176,0.006757243536412716,0.6381073594093323,0.013474693521857262,1.0014125108718872
177,0.006481993477791548,0.5511900186538696,0.013697918504476547,0.8839655518531799
178,0.006619682535529137,0.47924789786338806,0.014182526618242264,0.9419386386871338
179,0.006372096017003059,0.4742486774921417,0.013309236615896225,1.0567708015441895
180,0.0064693777821958065,0.6295312643051147,0.014953698962926865,1.1695674657821655
181,0.006122450344264507,0.47135406732559204,0.017385192215442657,1.5086965560913086
182,0.0062524606473743916,0.49576982855796814,0.017131196334958076,1.473662257194519
183,0.0062282695434987545,0.559050977230072,0.014299632050096989,1.0592232942581177
184,0.0063131097704172134,0.7548367381095886,0.0156801026314497,1.2059577703475952
185,0.0061563835479319096,0.5024773478507996,0.012841266579926014,0.9015973210334778
186,0.006077348720282316,0.5484365224838257,0.014596452936530113,1.0359965562820435
187,0.0057523599825799465,0.4115581810474396,0.01736147329211235,1.38526451587677
188,0.005807981360703707,0.5110012888908386,0.01304854080080986,0.9352238178253174
189,0.007778702769428492,0.8644481301307678,0.021406035870313644,1.6940830945968628
190,0.00781307928264141,0.7150947451591492,0.029425034299492836,2.4401652812957764
191,0.007362998090684414,0.7895153760910034,0.01750282570719719,1.499757170677185
192,0.006658954080194235,0.6118475794792175,0.02522430196404457,1.7016453742980957
193,0.006780056748539209,0.6160361170768738,0.0266039427369833,2.167112112045288
194,0.007053794804960489,0.7230729460716248,0.08249837160110474,18.35125160217285
195,0.0067678093910217285,0.6890465617179871,0.014735477976500988,1.0105684995651245
196,0.006325371563434601,0.6295329332351685,0.015871796756982803,1.2097018957138062
197,0.0067626433447003365,0.8770474791526794,0.017441241070628166,1.589708685874939
198,0.00633184053003788,0.5565820336341858,0.02211005799472332,1.8498576879501343
199,0.006342395208775997,0.552640974521637,0.024318668991327286,2.382188081741333
200,0.006483032833784819,0.7386639714241028,0.019303010776638985,1.32990300655365
201,0.006327306851744652,0.6489304900169373,0.038825858384370804,6.908115386962891
202,0.006597511935979128,0.5025341510772705,0.020216861739754677,1.7198853492736816
203,0.006216112058609724,0.406953364610672,0.02116706781089306,2.26910400390625
204,0.0061893342062830925,0.5447863340377808,0.018203923478722572,1.8943248987197876
205,0.005646708887070417,0.3854861855506897,0.01797521859407425,1.7475436925888062
206,0.005468336865305901,0.386907160282135,0.01685311831533909,1.5364278554916382
207,0.005328860133886337,0.36440420150756836,0.3170388638973236,74.40222930908203
208,0.005401541478931904,0.37554827332496643,0.025780344381928444,2.778595209121704
209,0.005414528306573629,0.40500661730766296,0.025796279311180115,1.6108909845352173
210,0.0064126779325306416,0.7466033101081848,0.014762177132070065,0.9371271133422852
211,0.006358323618769646,0.6740021109580994,0.017955545336008072,1.1870135068893433
212,0.006081369239836931,0.6062631011009216,0.01451844722032547,1.0081173181533813
213,0.005383054725825787,0.36242812871932983,0.015772495418787003,1.1180729866027832
214,0.005064367316663265,0.2857019305229187,0.016268286854028702,1.199234962463379
215,0.0052493358962237835,0.6190189719200134,0.016577808186411858,1.408987045288086
216,0.005649980157613754,0.5085950493812561,0.014770650304853916,1.0435200929641724
217,0.0053998446092009544,0.539139449596405,0.017219893634319305,1.2833884954452515
218,0.005151497665792704,0.4154205918312073,0.01662869192659855,1.1025322675704956
219,0.00480818934738636,0.28004422783851624,0.016918713226914406,1.1300510168075562
220,0.004617735277861357,0.33562013506889343,0.016959376633167267,1.1448904275894165
221,0.004601110238581896,0.46430477499961853,0.016148585826158524,1.0252958536148071
222,0.004461986478418112,0.28862863779067993,0.022448018193244934,1.4247804880142212
223,0.004636222030967474,0.28910523653030396,0.022180777043104172,1.396059513092041
224,0.004569327924400568,0.4778904616832733,0.023792823776602745,1.5012354850769043
225,0.004723455756902695,0.3781430125236511,0.0193787869066,1.6412919759750366
226,0.005183477886021137,0.538378119468689,0.01774843968451023,1.2131258249282837
227,0.005181432235985994,0.5595313906669617,0.01978140138089657,1.6563137769699097
228,0.007307296618819237,0.6110113263130188,0.07104643434286118,11.7131929397583
229,0.007446223869919777,0.7093866467475891,0.07748337090015411,7.761787414550781
230,0.006836950778961182,0.5443853139877319,0.02326267957687378,1.8474353551864624
231,0.006194661371409893,0.6414309144020081,0.022110000252723694,1.3855533599853516
232,0.006314432248473167,0.5829259157180786,0.018409619107842445,1.3153363466262817
233,0.005747892893850803,0.5217236280441284,0.014682927168905735,1.0134679079055786
234,0.005310917738825083,0.48121681809425354,0.02025572583079338,1.3815616369247437
235,0.005086731165647507,0.6175144910812378,0.01633385755121708,1.349687933921814
236,0.005077178589999676,0.4314574897289276,0.02055305987596512,2.0412418842315674
237,0.005224065389484167,0.4219224750995636,0.014695340767502785,1.296827793121338
238,0.005118958186358213,0.3280969560146332,0.015910470858216286,1.1837100982666016
239,0.004940328653901815,0.3935917913913727,0.01928337663412094,1.9232921600341797
240,0.004742341581732035,0.3247579038143158,0.016422204673290253,1.2646774053573608
241,0.004531754646450281,0.2924807071685791,0.01466831099241972,0.9593427181243896
242,0.004358204547315836,0.21571488678455353,0.015937253832817078,1.0561652183532715
243,0.0043382360599935055,0.28651055693626404,0.014427403919398785,1.0856658220291138
244,0.004962844308465719,0.4651522636413574,0.0160516407340765,1.0618385076522827
245,0.0050991252064704895,0.401501327753067,0.018511397764086723,1.419838786125183
246,0.005223338026553392,0.5436269640922546,0.01630874164402485,1.2678577899932861
247,0.005565906874835491,0.5575353503227234,0.015141787938773632,1.11508047580719
248,0.005705023184418678,0.7091792225837708,0.015316925011575222,1.1146761178970337
249,0.004971595015376806,0.38736146688461304,0.017292458564043045,1.0840858221054077
250,0.00478192325681448,0.6061655282974243,0.017442073673009872,1.4459689855575562
251,0.007044767960906029,1.0549241304397583,0.046333182603120804,3.650402784347534
252,0.0062728202901780605,0.6909804344177246,0.03790712729096413,4.537259578704834
253,0.006487520411610603,0.6392717957496643,0.02138862945139408,1.6792263984680176
254,0.006126803811639547,0.7252987027168274,0.024289445951581,2.5548784732818604
255,0.005384074989706278,0.48879045248031616,0.015974894165992737,1.2020519971847534
256,0.004811870865523815,0.36186400055885315,0.017437435686588287,1.3197327852249146
257,0.004680371377617121,0.3251766562461853,0.016658596694469452,1.3072718381881714
258,0.004420753568410873,0.4019128382205963,0.014637421816587448,0.955531656742096
259,0.0047063021920621395,0.3703787922859192,0.013436044566333294,0.7869909405708313
260,0.004566811956465244,0.43593624234199524,0.015789225697517395,1.0824228525161743
261,0.004698074888437986,0.40196800231933594,0.013993722386658192,0.8796257972717285
262,0.00453531090170145,0.38584133982658386,0.014806476421654224,1.0117559432983398
263,0.00447216397151351,0.30890846252441406,0.013668844476342201,0.7701261043548584
264,0.004396089352667332,0.3548194468021393,0.014154022559523582,0.8855180740356445
265,0.0041456096805632114,0.3519067168235779,0.01492382399737835,0.8919742703437805
266,0.004429237451404333,0.4435259699821472,0.01629071682691574,1.032039999961853
267,0.004122541751712561,0.34738582372665405,0.015651235356926918,1.0036588907241821
268,0.0042441170662641525,0.2957605719566345,0.018325628712773323,1.2354596853256226
269,0.004359698388725519,0.3383598327636719,0.015504485927522182,0.9003329277038574
270,0.004087640438228846,0.289669930934906,0.015821900218725204,0.9828693866729736
271,0.004272861871868372,0.4280582070350647,0.018467377871274948,1.0657157897949219
272,0.0041357590816915035,0.3831126093864441,0.013684689998626709,0.8430323600769043
273,0.004259505309164524,0.30755355954170227,0.014887699857354164,1.1804319620132446
274,0.0044891443103551865,0.4783942997455597,0.013812487944960594,0.9997016787528992
275,0.004177584312856197,0.3836002051830292,0.01446300745010376,0.9692551493644714
