epoch,amape,loss,val_amape,val_loss
0,7.224258899688721,0.5860322713851929,12.68285846710205,0.6799781322479248
1,7.181708812713623,0.40285781025886536,12.537784576416016,0.6746232509613037
2,4.114975452423096,0.31325674057006836,13.598397254943848,0.7003704309463501
3,3.3815910816192627,0.2430030107498169,15.06767749786377,0.7384474277496338
4,2.4664955139160156,0.18587978184223175,18.080642700195312,0.8271503448486328
5,1.8496259450912476,0.14750322699546814,23.9638671875,1.0760260820388794
6,1.3890297412872314,0.12360796332359314,31.0396671295166,1.6941990852355957
7,1.4002304077148438,0.10363056510686874,35.65599060058594,10.147846221923828
8,0.7950018048286438,0.08287176489830017,35.94492721557617,10.886863708496094
9,0.5628282427787781,0.06547532975673676,36.121307373046875,11.248467445373535
10,0.8581551313400269,0.054119210690259933,36.17609786987305,11.317042350769043
11,1.185025930404663,0.07125519961118698,36.198219299316406,11.387457847595215
12,0.9560350775718689,0.07082086056470871,36.281734466552734,11.533529281616211
13,0.5841725468635559,0.051300156861543655,36.30992126464844,11.553712844848633
14,0.4714711010456085,0.04172453284263611,36.31344985961914,11.558473587036133
15,1.2724157571792603,0.03530673310160637,36.33378982543945,11.611577987670898
16,0.30450987815856934,0.030952418223023415,36.33087158203125,11.602158546447754
17,0.2639174461364746,0.028230654075741768,36.329471588134766,11.593427658081055
18,0.21058300137519836,0.026076866313815117,36.30845260620117,11.550966262817383
19,0.2524002194404602,0.025196772068738937,36.29383850097656,11.531341552734375
20,0.2028156816959381,0.02429059147834778,36.26205062866211,11.48808765411377
21,0.2869844436645508,0.023498866707086563,36.252140045166016,11.478835105895996
22,0.21277868747711182,0.022123189643025398,36.231689453125,11.442233085632324
23,0.29735642671585083,0.0229252427816391,36.20636749267578,11.390593528747559
24,0.5265793800354004,0.03563990816473961,36.307403564453125,11.556971549987793
25,0.34006649255752563,0.03728283569216728,36.33024215698242,11.594756126403809
26,0.48804810643196106,0.031395915895700455,36.281368255615234,11.53564453125
27,0.3106915354728699,0.028745228424668312,36.281070709228516,11.530899047851562
28,0.23088061809539795,0.026408491656184196,36.28618240356445,11.537476539611816
29,0.2858629822731018,0.02449374459683895,36.24831771850586,11.466309547424316
30,0.3176797926425934,0.024158261716365814,36.204071044921875,11.39297103881836
31,0.22550296783447266,0.023025983944535255,36.22733688354492,11.43289852142334
32,0.19609253108501434,0.02236153557896614,36.187469482421875,11.369431495666504
33,0.1995517909526825,0.020838873460888863,36.17255783081055,11.348529815673828
34,0.17307010293006897,0.0200639758259058,36.10093307495117,11.176652908325195
35,0.14827685058116913,0.018854673951864243,35.64369583129883,9.627305030822754
36,1.0634433031082153,0.10206786543130875,7.845627307891846,0.38453322649002075
37,1.2124879360198975,0.07758828997612,3.846787691116333,0.21521390974521637
38,0.8617759943008423,0.045480892062187195,3.443143844604492,0.18716788291931152
39,0.53128582239151,0.03962982818484306,11.84243392944336,0.8704298734664917
40,0.41847673058509827,0.03308236226439476,22.637191772460938,3.2243170738220215
41,0.2762184739112854,0.0283729899674654,30.040512084960938,6.040693759918213
42,0.27774950861930847,0.026790697127580643,29.225692749023438,6.424454689025879
43,0.22080929577350616,0.024823840707540512,27.19754981994629,5.446889877319336
