filename,area,predict,estimated_error,exe_time,error,error_rel
235.jpg,59.3,55.59651184082031,36.410905886674215,3.984375,3.7034881591796847,6.245342595581256
243.jpg,59.763,57.74620056152344,36.35711363774748,4.890625,2.0167994384765606,3.374662313599653
244.jpg,59.763,57.759429931640625,36.23450833631872,4.90625,2.003570068359373,3.3525259246680608
245.jpg,59.763,57.6800537109375,35.44574784047714,4.96875,2.082946289062498,3.4853442582576144
246.jpg,59.763,57.671234130859375,35.11565924942584,5.421875,2.091765869140623,3.500101850878676
247.jpg,59.763,56.01171875,39.64028758330495,5.015625,3.751281249999998,6.276929287351702
248.jpg,59.763,56.07421875,40.732341458057036,4.96875,3.688781249999998,6.172349530646049
249.jpg,59.763,57.73297119140625,34.279946520700136,4.96875,2.030028808593748,3.396798702531245
250.jpg,59.763,57.741790771484375,33.53173807485003,5.0625,2.021209228515623,3.382041109910184
251.jpg,63.746,64.54769897460938,42.47180441765236,4.125,-0.8016989746093728,1.2576459301122782
254.jpg,63.746,64.63032531738281,43.10221280546244,4.21875,-0.8843253173828103,1.3872640124600921
253.jpg,63.746,64.61930847167969,41.17451445117961,4.21875,-0.8733084716796853,1.3699816014803836
255.jpg,63.746,64.0228271484375,40.07598210632006,4.5,-0.2768271484374978,0.43426591227292344
256.jpg,63.746,64.0228271484375,41.64535894455821,4.03125,-0.2768271484374978,0.43426591227292344
257.jpg,63.746,64.602783203125,41.591430232290435,4.359375,-0.8567832031249978,1.3440579850108207
258.jpg,63.746,64.44854736328125,40.35442519282008,3.8125,-0.7025473632812478,1.1021042312949012
252.jpg,63.746,64.61380004882812,42.21321237476692,3.765625,-0.8678000488281228,1.3613403959905293
7.jpg,65.467,66.48666381835938,42.349391406383276,3.890625,-1.0196638183593763,1.557523360409636
266.jpg,69.544,78.68782043457031,51.92170270653027,3.90625,-9.143820434570316,13.148252091582762
265.jpg,69.544,78.68231201171875,49.366302054703084,4.03125,-9.138312011718753,13.140331317897665
264.jpg,69.544,78.71536254882812,51.325125434794145,4.0,-9.171362548828128,13.187855960008237
262.jpg,69.544,77.25750732421875,48.40495101081627,4.265625,-7.713507324218753,11.09154970122333
261.jpg,69.544,78.77044677734375,49.66467973949533,4.09375,-9.226446777343753,13.267063696859188
260.jpg,69.544,78.65476989746094,50.34510504891912,3.78125,-9.11076989746094,13.10072744947219
259.jpg,69.544,78.75942993164062,49.28377589316361,3.90625,-9.215429931640628,13.251222149488997
263.jpg,69.544,77.3118896484375,50.343130119401316,4.265625,-7.767889648437503,11.16974814281247
274.jpg,72.119,66.10546875,32.88158488956127,5.125,6.01353125,8.338345304288746
273.jpg,72.119,66.0,26.814346525358314,5.046875,6.119,8.484587972656305
272.jpg,72.119,66.16015625,26.506163131889235,5.296875,5.95884375,8.262515772542603
270.jpg,72.119,72.9765625,48.21020581061085,5.328125,-0.8575625000000002,1.1890937201014993
269.jpg,72.119,73.0234375,48.114114267151386,4.875,-0.9044375000000002,1.2540904615981923
268.jpg,72.119,66.12109375,34.86781768537717,4.90625,5.99790625,8.316679723789846
267.jpg,72.119,66.046875,28.120878780393333,5.0,6.072125,8.419591231159611
271.jpg,72.119,66.0078125,29.499310776498074,5.203125,6.1111875,8.473755182406855
275.jpg,72.712,66.13803100585938,46.90376153504547,4.953125,6.573968994140628,9.041105999203197
276.jpg,72.712,66.15126037597656,43.3495324368077,5.03125,6.560739624023441,9.022911794509078
277.jpg,72.712,66.16889953613281,43.14954709860294,5.0625,6.543100463867191,8.99865285491692
278.jpg,72.712,66.11598205566406,42.58284057966469,5.203125,6.596017944335941,9.071429673693395
279.jpg,72.712,73.37449645996094,43.97443568623991,5.359375,-0.6624964599609342,0.9111239684796651
280.jpg,72.712,73.40536499023438,48.67718829960213,5.03125,-0.6933649902343717,0.9535771127659419
281.jpg,72.712,66.17330932617188,43.25654441141736,5.078125,6.538690673828128,8.99258812001888
282.jpg,72.712,66.15126037597656,43.05863721541004,5.140625,6.560739624023441,9.022911794509078
287.jpg,77.259,74.11308288574219,42.44445259417749,6.203125,3.145917114257813,4.071910216619181
289.jpg,77.259,76.375,26.448909502477196,5.3125,0.8840000000000003,1.1442032643446076
286.jpg,77.259,76.26171875,31.46485266075736,5.21875,0.9972812500000003,1.2908285766059622
283.jpg,77.259,76.3046875,36.40405000028982,5.46875,0.9543125000000003,1.2352120788516552
285.jpg,77.259,76.1328125,31.41686829791911,5.25,1.1261875000000003,1.457678069868883
284.jpg,77.259,76.171875,29.725756345680914,5.296875,1.0871250000000003,1.4071176173649675
288.jpg,77.259,74.05815124511719,37.72198747720024,6.25,3.200848754882813,4.143010852952812
290.jpg,77.259,76.33984375,32.45781553744183,4.875,0.9191562500000003,1.1897076715981314
8.jpg,80.999,74.8046875,40.50770982286954,4.609375,6.194312499999995,7.647393794985118
295.jpg,83.779,79.991455078125,56.012279125948076,4.359375,3.7875449218749964,4.5208762600114545
296.jpg,83.779,80.208984375,52.482293714149414,4.546875,3.5700156249999964,4.26122969359863
297.jpg,83.779,80.0211181640625,54.62680000129702,4.109375,3.7578818359374964,4.485469910046069
298.jpg,83.779,80.05572509765625,50.89462942420735,4.515625,3.7232749023437464,4.44416250175312
293.jpg,83.779,79.12486267089844,50.47062033473901,4.78125,4.654137329101559,5.555255289632914
292.jpg,83.779,79.991455078125,57.02373288199299,4.359375,3.7875449218749964,4.5208762600114545
294.jpg,83.779,79.12045288085938,50.104774447508596,5.09375,4.658547119140621,5.560518887955957
291.jpg,83.779,80.26336669921875,50.49545049289768,4.421875,3.5156333007812464,4.196318051995425
306.jpg,83.822,81.4365234375,53.821129905967325,4.171875,2.3854765625000027,2.845883613490495
303.jpg,83.822,80.3572998046875,55.8349888264999,4.4375,3.4647001953125027,4.133401965250773
304.jpg,83.822,80.4364013671875,50.14187384200807,4.40625,3.3855986328125027,4.039033467123789
302.jpg,83.822,81.44203186035156,53.899897019620106,4.078125,2.3799681396484402,2.839312041765217
301.jpg,83.822,81.50813293457031,59.9802386484746,4.078125,2.3138670654296902,2.7604531810618815
300.jpg,83.822,81.46957397460938,55.70825273899129,4.109375,2.3524260253906277,2.806454183138827
299.jpg,83.822,81.38143920898438,50.788499591666785,4.171875,2.4405607910156277,2.9115993307432744
305.jpg,83.822,81.40898132324219,52.828567981851734,4.265625,2.4130186767578152,2.878741472116885
314.jpg,84.063,79.94924926757812,52.018124621247274,4.25,4.113750732421877,4.893652061456143
312.jpg,84.063,80.290771484375,54.429606386876614,3.84375,3.7722285156250024,4.4873826958650085
311.jpg,84.063,79.0916748046875,53.18251750220428,4.375,4.971325195312502,5.9138089234413505
310.jpg,84.063,79.27459716796875,51.68077886571427,4.296875,4.788402832031252,5.696207406387177
309.jpg,84.063,80.03738403320312,53.34109475242025,4.125,4.025615966796877,4.788808354206818
308.jpg,84.063,80.26322937011719,53.62481475441793,4.046875,3.799770629882815,4.520146354380423
307.jpg,84.063,80.31831359863281,55.16764614848919,3.9375,3.74468640136719,4.454619037349595
313.jpg,84.063,80.05390930175781,52.435547787026856,4.203125,4.00909069824219,4.76915015909757
9.jpg,84.841,77.359130859375,55.66430952508787,4.203125,7.481869140624994,8.81869513634327
315.jpg,84.957,88.53717041015625,59.00082077976343,4.546875,-3.5801704101562564,4.214097025738028
316.jpg,84.957,83.65812683105469,51.15184791159568,5.328125,1.2988731689453061,1.5288595041554036
317.jpg,84.957,88.7332763671875,57.12899310233291,4.890625,-3.7762763671875064,4.444926689016216
318.jpg,84.957,87.403076171875,43.98916218414367,5.078125,-2.4460761718750064,2.8791932058276615
319.jpg,84.957,86.689208984375,42.04841818024566,5.234375,-1.7322089843750064,2.038924378656269
320.jpg,84.957,83.82569885253906,49.250689180341716,5.21875,1.1313011474609311,1.331616167544677
321.jpg,84.957,88.59786987304688,57.21739396719919,4.875,-3.6408698730468814,4.285544302466991
322.jpg,84.957,83.49937438964844,55.189584685265515,5.25,1.4576256103515561,1.7157216125234602
330.jpg,85.547,75.390625,35.35395497336276,5.140625,10.156374999999997,11.872274889826642
327.jpg,85.547,77.607421875,56.53397727378554,5.71875,7.939578124999997,9.280954475317658
324.jpg,85.547,75.42578125,27.957912263324072,4.96875,10.121218749999997,11.831179059464384
323.jpg,85.547,75.36328125,34.052239409804905,4.984375,10.183718749999997,11.90423831344173
325.jpg,85.547,75.35546875,31.596757911384074,4.96875,10.191531249999997,11.913370720188897
326.jpg,85.547,77.8271484375,67.84665266526197,5.828125,7.719851562499997,9.024105535553552
328.jpg,85.547,75.47265625,38.503081527998965,5.359375,10.074343749999997,11.776384618981375
329.jpg,85.547,75.30078125,29.812360163092073,5.25,10.246218749999997,11.977297567419075
338.jpg,86.034,81.64033508300781,52.73755620026222,4.203125,4.3936649169921935,5.106893689694996
331.jpg,86.034,81.78355407714844,53.88202618709635,4.03125,4.2504459228515685,4.940425788469173
332.jpg,86.034,81.73948669433594,50.0198583640511,4.03125,4.2945133056640685,4.991646681154042
333.jpg,86.034,81.8331298828125,50.97997088939859,3.984375,4.200870117187506,4.8828022841986956
334.jpg,86.034,80.55999755859375,50.09570100074609,4.328125,5.474002441406256,6.362603669951712
335.jpg,86.034,80.56494140625,49.69821376877349,4.296875,5.469058593750006,6.356857281714213
337.jpg,86.034,81.66236877441406,52.956198088192856,4.015625,4.3716312255859435,5.081283243352562
336.jpg,86.034,81.95431518554688,53.228121374090584,4.125,4.079684814453131,4.741944829315306
339.jpg,96.09,96.91162109375,59.0228141201605,4.0,-0.8216210937499966,0.8550536931522495
345.jpg,96.09,96.405029296875,55.00538937835221,3.796875,-0.3150292968749966,0.3278481599281888
344.jpg,96.09,95.77494812011719,59.213531500746264,4.34375,0.3150518798828159,0.32787166186160466
343.jpg,96.09,95.79698181152344,56.340124206263496,4.078125,0.2930181884765659,0.30494139710330515
342.jpg,96.09,96.78955078125,56.773544222569804,3.96875,-0.6995507812499966,0.7280162152669337
341.jpg,96.09,96.74072265625,54.11571324289479,3.859375,-0.6507226562499966,0.6772012241128074
340.jpg,96.09,96.624755859375,59.50429221938429,3.828125,-0.5347558593749966,0.5565156201217573
346.jpg,96.09,96.96044921875,57.68858381145311,3.796875,-0.8704492187499966,0.9058686843063759
10.jpg,97.013,110.0341796875,67.8364733109668,3.8125,-13.021179687499995,13.422097747209131
347.jpg,98.599,104.61045837402344,62.51584486873888,4.28125,-6.011458374023434,6.096875601196192
348.jpg,98.599,104.76469421386719,63.25234897272628,4.015625,-6.165694213867184,6.253302988739423
350.jpg,98.599,102.83697509765625,68.14373220030656,4.34375,-4.237975097656246,4.29819277848279
351.jpg,98.599,104.73715209960938,64.80854358870539,4.203125,-6.138152099609371,6.225369526678132
352.jpg,98.599,103.02484130859375,65.75317774804117,4.484375,-4.425841308593746,4.488728393385071
349.jpg,98.599,104.54435729980469,68.42192928055871,4.0625,-5.945357299804684,6.029835292249093
354.jpg,98.599,104.5718994140625,63.62718720817929,4.015625,-5.972899414062496,6.057768754310384
353.jpg,98.599,104.62147521972656,65.30151498817656,4.109375,-6.022475219726559,6.108048986020709
0.jpg,100.473,95.1456298828125,57.88433140296916,5.234375,5.327370117187499,5.3022902841435
11.jpg,101.217,100.41874694824219,54.664215436559275,3.34375,0.7982530517578112,0.7886551189600672
12.jpg,101.217,100.38510131835938,56.213704684526874,3.5,0.8318986816406237,0.8218962048278686
13.jpg,101.217,100.40528869628906,53.384839117221375,3.671875,0.8117113037109362,0.8019515533071878
14.jpg,101.217,99.627685546875,64.89644140736954,3.671875,1.5893144531249987,1.5702050575743192
15.jpg,101.217,99.25537109375,63.42713050919906,3.890625,1.9616289062499987,1.9380429238665429
16.jpg,101.217,100.47930908203125,55.083399847861315,3.328125,0.7376909179687487,0.7288211643980248
17.jpg,101.217,100.21014404296875,58.68631808585646,3.21875,1.0068559570312487,0.9947498513404356
18.jpg,101.217,100.33799743652344,54.95106135105094,3.671875,0.8790025634765612,0.8684337250427905
26.jpg,104.478,103.436279296875,64.1229230101302,3.8125,1.0417207031249944,0.9970718267242811
25.jpg,104.478,103.50341796875,65.78511844020228,4.359375,0.9745820312499944,0.9328107651850097
24.jpg,104.478,103.546142578125,64.89897976477737,3.71875,0.9318574218749944,0.8919173623872916
23.jpg,104.478,101.99946594238281,68.72396551501176,4.046875,2.478534057617182,2.37230235802483
19.jpg,104.478,103.436279296875,65.8946411802295,3.796875,1.0417207031249944,0.9970718267242811
21.jpg,104.478,103.369140625,66.14563476103828,3.984375,1.1088593749999944,1.0613328882635527
20.jpg,104.478,103.4912109375,61.87765613646904,3.828125,0.9867890624999944,0.9444945945557864
22.jpg,104.478,101.97743225097656,68.29720395342042,4.09375,2.500567749023432,2.3933916700390823
32.jpg,107.84,114.471435546875,59.50469331648503,3.140625,-6.631435546874997,6.149328214832155
34.jpg,107.84,114.65606689453125,64.79615249347948,3.34375,-6.816066894531247,6.320536808727047
33.jpg,107.84,114.02093505859375,67.86164179766507,3.1875,-6.180935058593747,5.731579245728622
31.jpg,107.84,114.3975830078125,64.25992806501819,3.390625,-6.557583007812497,6.080844777274199
27.jpg,107.84,114.0430908203125,64.71128111220533,3.375,-6.203090820312497,5.7521242769960095
29.jpg,107.84,114.69122314453125,61.32964186067037,3.671875,-6.851223144531247,6.353137188919924
28.jpg,107.84,114.235107421875,62.39573769558179,3.203125,-6.395107421874997,5.930181214646695
30.jpg,107.84,114.83926391601562,62.998548358924744,3.59375,-6.999263916015622,6.490415352388373
35.jpg,109.973,116.59556579589844,67.76650402527969,3.5625,-6.6225657958984385,6.021992485335891
36.jpg,109.973,116.71669006347656,69.7908408040205,3.171875,-6.7436900634765635,6.132132490226295
37.jpg,109.973,116.53500366210938,71.60032181775463,3.140625,-6.562003662109376,5.966922482890688
38.jpg,109.973,116.595458984375,75.24429298292391,3.015625,-6.622458984375001,6.021895360111119
39.jpg,109.973,116.656494140625,74.13052605750453,3.921875,-6.683494140625001,6.077395488551737
40.jpg,109.973,116.817626953125,67.70606143760965,3.09375,-6.844626953125001,6.223915827634966
41.jpg,109.973,116.37350463867188,71.12103900347488,3.734375,-6.400504638671876,5.8200691430368146
42.jpg,109.973,116.42733764648438,72.71627159151987,3.578125,-6.454337646484376,5.869020256321439
48.jpg,114.833,108.69140625,62.21581764096432,3.4375,6.141593749999998,5.348282941314777
50.jpg,114.833,108.795166015625,68.8842386278575,3.859375,6.037833984374998,5.257925843942942
49.jpg,114.833,108.69140625,63.33653017490265,3.578125,6.141593749999998,5.348282941314777
47.jpg,114.833,108.53245544433594,70.08370923127778,3.859375,6.300544555664061,5.486702041803367
43.jpg,114.833,108.551025390625,65.81719614948021,3.0625,6.281974609374998,5.470530778935497
45.jpg,114.833,108.758544921875,65.84927222217878,2.625,6.074455078124998,5.289816584191825
44.jpg,114.833,108.7158203125,63.900941805390076,2.765625,6.117179687499998,5.327022447815522
46.jpg,114.833,108.48838806152344,70.67485144840059,4.09375,6.344611938476561,5.525077232569524
51.jpg,119.387,118.7017822265625,60.57292933566761,3.234375,0.6852177734375005,0.5739467223713641
52.jpg,119.387,118.56719970703125,63.32190979888302,3.171875,0.8198002929687505,0.6866746739333013
53.jpg,119.387,118.68832397460938,60.326399431175915,3.265625,0.6986760253906255,0.5852195175275579
54.jpg,119.387,118.55374145507812,65.14037288215802,3.84375,0.8332585449218755,0.6979474690894951
55.jpg,119.387,118.71337890625,68.70574506460532,3.765625,0.6736210937500005,0.5642332027356417
56.jpg,119.387,118.83544921875,74.6846488315948,3.609375,0.5515507812500005,0.4619856276227734
57.jpg,119.387,118.68832397460938,61.581238323402026,3.515625,0.6986760253906255,0.5852195175275579
58.jpg,119.387,118.77580261230469,68.22081983708495,3.484375,0.611197387695313,0.5119463490122986
66.jpg,125.983,119.19973754882812,65.31229413837804,3.515625,6.783262451171879,5.384268076781692
65.jpg,125.983,119.64385986328125,66.66832467449377,3.65625,6.339140136718754,5.03174248646147
64.jpg,125.983,119.13917541503906,60.7335397555001,3.640625,6.843824584960942,5.432339748188995
63.jpg,125.983,116.729736328125,74.97574882369302,3.84375,9.253263671875004,7.344851029007884
62.jpg,125.983,116.656494140625,73.67466829577242,3.96875,9.326505859375004,7.402987593068115
60.jpg,125.983,119.65058898925781,61.76849129424336,3.5625,6.332411010742192,5.026401189638436
59.jpg,125.983,119.3477783203125,59.06432169387929,3.40625,6.635221679687504,5.266759546674951
61.jpg,125.983,119.08534240722656,63.92709679159813,3.078125,6.897657592773442,5.475070122773264
1.jpg,127.88,130.72967529296875,84.53964749368036,3.078125,-2.8496752929687545,2.228397945705939
67.jpg,129.532,136.458984375,80.1573538752403,2.890625,-6.926984374999989,5.3477012437081095
68.jpg,129.532,136.5380859375,82.55185768388034,2.953125,-7.006085937499989,5.408768441388992
69.jpg,129.532,136.58203125,80.39088679425541,2.953125,-7.050031249999989,5.442694662322816
70.jpg,129.532,131.750244140625,90.50659882615932,2.9375,-2.2182441406249893,1.7125066706489431
71.jpg,129.532,131.89694213867188,77.90690961961242,3.015625,-2.3649421386718643,1.825758992891227
72.jpg,129.532,136.4326171875,86.3271329029039,2.515625,-6.900617187499989,5.327345511147816
73.jpg,129.532,136.6611328125,84.66151881305663,2.703125,-7.129132812499989,5.503761860003697
74.jpg,129.532,136.65234375,84.79215386110732,2.421875,-7.120343749999989,5.496976615816932
75.jpg,131.977,132.53005981445312,75.91614422404336,3.171875,-0.5530598144531211,0.41905772555302906
77.jpg,131.977,132.37564086914062,74.0246407701961,2.828125,-0.39864086914062113,0.3020532889371793
76.jpg,131.977,132.30615234375,78.5837986933895,2.625,-0.32915234374999613,0.24940129246004694
79.jpg,131.977,134.20953369140625,77.12255326953658,3.109375,-2.232533691406246,1.6916081524858468
80.jpg,131.977,132.36019897460938,80.48727793208951,2.921875,-0.38319897460937113,0.29035284527559435
81.jpg,131.977,132.48373413085938,80.49449169326013,3.046875,-0.5067341308593711,0.38395639456827413
82.jpg,131.977,132.5841064453125,84.53870193555984,2.921875,-0.6071064453124961,0.4600092783685764
78.jpg,131.977,134.31527709960938,71.43139847853301,3.4375,-2.338277099609371,1.7717307558206135
83.jpg,134.043,132.403564453125,70.23891216444507,3.5625,1.6394355468750064,1.2230668866520493
84.jpg,134.043,132.025146484375,71.5142084701249,3.296875,2.0178535156250064,1.505377763572142
85.jpg,134.043,132.177734375,70.20057060588456,3.453125,1.8652656250000064,1.3915427325559755
