epoch,amape,loss,val_amape,val_loss
0,13.11009693145752,0.850157618522644,12.957621574401855,0.9894368648529053
1,10.760430335998535,0.5762873888015747,13.76828670501709,1.0174992084503174
2,8.771158218383789,0.41500160098075867,20.074491500854492,1.339170217514038
3,7.56937837600708,0.3397696316242218,30.904531478881836,2.5953221321105957
4,12.064537048339844,0.30078741908073425,35.025447845458984,4.41030740737915
5,6.755856513977051,0.2742450535297394,35.4532356262207,4.96903133392334
6,6.392081260681152,0.25503072142601013,35.766685485839844,5.612459182739258
7,6.082494258880615,0.23559755086898804,35.88429641723633,5.918604850769043
8,5.56603479385376,0.22165042161941528,35.91170883178711,6.000957489013672
9,5.25387716293335,0.20614595711231232,35.80978012084961,5.663392543792725
10,5.003620147705078,0.19456146657466888,35.93723678588867,6.056614875793457
11,5.010663032531738,0.18364974856376648,35.8111572265625,5.638987064361572
12,4.661921977996826,0.1732179969549179,35.92729568481445,6.003292560577393
13,4.08280611038208,0.16347619891166687,35.80617141723633,5.601964473724365
14,3.7454276084899902,0.15449859201908112,35.78956604003906,5.564504623413086
15,6.613546848297119,0.1473250538110733,35.969417572021484,6.149038791656494
16,3.346193552017212,0.1416977047920227,36.06879806518555,6.6306633949279785
17,3.4948160648345947,0.13249245285987854,36.008277893066406,6.28959321975708
18,2.9503695964813232,0.12609952688217163,36.030582427978516,6.406561374664307
19,2.970365524291992,0.12007339298725128,35.933685302734375,6.018707275390625
20,3.3626997470855713,0.11390981078147888,35.89738082885742,5.963089942932129
21,3.9476335048675537,0.10904183238744736,35.860496520996094,5.800689220428467
22,2.605760097503662,0.1035846471786499,35.86735916137695,5.80728006362915
23,2.385446310043335,0.09847742319107056,35.88809585571289,5.864507675170898
24,2.446859359741211,0.09412004798650742,35.80485534667969,5.690971374511719
25,2.3753647804260254,0.09075430780649185,35.54561233520508,5.122084140777588
26,2.4324610233306885,0.08715464174747467,35.556331634521484,5.17277717590332
27,1.8723621368408203,0.083100326359272,35.51234817504883,5.124757766723633
28,1.8071565628051758,0.07989741116762161,35.319969177246094,4.858736038208008
29,1.7844680547714233,0.07770255953073502,35.246551513671875,4.7780609130859375
30,1.833957552909851,0.07401344180107117,35.64896011352539,5.459988594055176
31,1.43394935131073,0.07136204093694687,35.10302734375,4.590208530426025
32,1.5831162929534912,0.07121383398771286,35.770877838134766,5.796496391296387
33,1.712323546409607,0.0672713965177536,35.98941421508789,6.528232574462891
34,1.5501880645751953,0.06524145603179932,35.799190521240234,5.9013214111328125
35,1.56373131275177,0.061812497675418854,35.77570724487305,5.82918643951416
36,1.2824615240097046,0.05942128971219063,35.529109954833984,5.339635372161865
37,1.3872350454330444,0.057130277156829834,35.52540588378906,5.405274391174316
38,1.1537648439407349,0.055152151733636856,35.093345642089844,4.81574821472168
39,1.331203818321228,0.05417110025882721,35.374290466308594,5.346595764160156
40,1.194377064704895,0.052761003375053406,34.94569778442383,4.851870536804199
41,0.9403135180473328,0.051158737391233444,34.143123626708984,4.263833045959473
42,1.0629266500473022,0.05045677721500397,34.610107421875,4.754714488983154
43,0.8466525673866272,0.048934124410152435,34.42963409423828,4.337053298950195
44,1.2839640378952026,0.04902859404683113,35.43966293334961,5.856787204742432
45,0.8467046022415161,0.04725943133234978,34.62154769897461,4.890134811401367
46,0.8384867906570435,0.044247131794691086,31.72827911376953,4.0948686599731445
47,0.8277063369750977,0.042950939387083054,30.677812576293945,3.7111098766326904
48,0.7975517511367798,0.04153994470834732,31.87665557861328,3.9533326625823975
49,0.7498231530189514,0.04013621062040329,28.225194931030273,3.0750622749328613
50,0.9239100813865662,0.03941849619150162,30.212732315063477,3.743579387664795
51,0.6410506367683411,0.039822183549404144,24.5594482421875,2.5597140789031982
52,0.7803407907485962,0.03844696655869484,23.935564041137695,2.7141788005828857
53,0.7107359170913696,0.03982370346784592,20.45172882080078,2.0110061168670654
54,0.7026342153549194,0.03673671558499336,25.89324951171875,2.9211106300354004
55,0.7328191995620728,0.035796623677015305,23.077974319458008,2.5359458923339844
56,0.555489718914032,0.034851036965847015,17.081758499145508,1.5283145904541016
57,0.6543135046958923,0.033563751727342606,19.740341186523438,1.9580365419387817
58,0.5904368758201599,0.0324159637093544,16.201982498168945,1.438482642173767
59,0.5611186623573303,0.03109779581427574,14.330410957336426,1.2472739219665527
60,0.5953572988510132,0.030585534870624542,14.3961181640625,1.2730586528778076
61,0.6473759412765503,0.029689116403460503,11.715503692626953,0.9916224479675293
