filename,area,predict,estimated_error,error,error_rel
147.jpg,20.623,20.5780029296875,5.859886881410032,0.04499707031250111,0.2181887713354076
148.jpg,20.623,20.697021484375,6.8261037037823415,-0.07402148437499889,0.35892685048246564
149.jpg,20.623,22.7294921875,6.017632739555555,-2.106492187499999,10.214285930756915
150.jpg,20.623,22.62725830078125,5.8571049745806585,-2.004258300781249,9.71855840945182
151.jpg,20.623,20.587158203125,6.2234651894177455,0.03584179687500111,0.17379526196480197
152.jpg,20.623,20.697021484375,7.628037571297807,-0.07402148437499889,0.35892685048246564
153.jpg,20.623,20.623779296875,6.769119731442081,-0.0007792968749988916,0.0037787755176205765
154.jpg,20.623,20.67108154296875,6.248835081607041,-0.04808154296874889,0.23314524059908304
4.jpg,22.713,25.070465087890625,3.9651671478927693,-2.357465087890624,10.379364627704945
161.jpg,33.924,34.62409973144531,4.458293395148161,-0.700099731445313,2.063729900499095
160.jpg,33.924,33.54095458984375,7.909164174180295,0.3830454101562495,1.1291280808756323
159.jpg,33.924,33.42431640625,7.555352745635249,0.4996835937499995,1.4729501053826186
162.jpg,33.924,34.572601318359375,4.357352158695832,-0.6486013183593755,1.9119246502752492
157.jpg,33.924,34.43183898925781,4.487186937707399,-0.507838989257813,1.4969902996634037
156.jpg,33.924,34.64469909667969,4.458935110339332,-0.720699096679688,2.124452000588634
155.jpg,33.924,34.62409973144531,4.504147772469168,-0.700099731445313,2.063729900499095
158.jpg,33.924,34.45930480957031,4.623497263941067,-0.535304809570313,1.577953099782788
170.jpg,36.583,39.21875,3.0161910950374207,-2.6357500000000016,7.204849246917972
168.jpg,36.583,38.27705383300781,2.945121662685523,-1.694053833007814,4.630713263012367
167.jpg,36.583,38.397216796875,3.321549675959151,-1.8142167968750016,4.959179938427689
169.jpg,36.583,39.1328125,3.868639031916509,-2.5498125000000016,6.969938222671737
165.jpg,36.583,39.44921875,2.4389439328885425,-2.8662187500000016,7.834837902851055
164.jpg,36.583,39.31640625,2.610294327388877,-2.7334062500000016,7.47179359265233
163.jpg,36.583,39.2265625,4.136093874380783,-2.6435625000000016,7.226204794576721
166.jpg,36.583,39.234375,3.4795328967208503,-2.6513750000000016,7.247560342235469
171.jpg,37.823,37.7608642578125,3.422168909559492,0.0621357421875004,0.16428031141765698
172.jpg,37.823,37.78778076171875,3.5412863645946437,0.0352192382812504,0.09311593020450624
173.jpg,37.823,37.8326416015625,3.6524047351968085,-0.009641601562499602,0.02549137181741163
174.jpg,37.823,35.48081970214844,5.449754888112334,2.342180297851563,6.1924762653717655
175.jpg,37.823,37.81170654296875,3.6268495288395064,0.011293457031250398,0.029858702459483376
176.jpg,37.823,35.653594970703125,5.98566464504673,2.1694050292968754,5.735676782108441
178.jpg,37.823,37.81170654296875,3.4464645979631263,0.011293457031250398,0.029858702459483376
177.jpg,37.823,37.84759521484375,3.7851775479170096,-0.024595214843749602,0.06502713915805092
179.jpg,38.342,39.0234375,5.742576102749417,-0.6814375000000013,1.7772612278963051
180.jpg,38.342,38.94921875,5.698341173901987,-0.6072187500000013,1.5836908611966023
182.jpg,38.342,38.70964050292969,5.562183275217649,-0.36764050292968875,0.9588453991176484
183.jpg,38.342,38.50364685058594,4.5773161201638635,-0.16164685058593875,0.4215921198318783
184.jpg,38.342,39.07421875,6.644024237191474,-0.7322187500000013,1.909704110375049
185.jpg,38.342,39.18359375,5.5969723454818565,-0.8415937500000013,2.1949657034061896
186.jpg,38.342,39.3515625,3.810318116756137,-1.0095625000000013,2.6330460069897277
181.jpg,38.342,39.37890625,4.003153530524392,-1.0369062500000013,2.7043614052475125
194.jpg,43.564,44.93751525878906,5.222422336908748,-1.3735152587890624,3.1528676402283136
193.jpg,43.564,44.93064880371094,4.902379329983884,-1.3666488037109374,3.1371058757481807
192.jpg,43.564,45.613861083984375,19.288750622624722,-2.049861083984375,4.705401441521382
191.jpg,43.564,45.009613037109375,6.312683947932477,-1.445613037109375,3.3183661672697067
189.jpg,43.564,44.98558044433594,4.947999150720058,-1.4215804443359374,3.263199991589242
188.jpg,43.564,45.00617980957031,6.214158394233266,-1.4421798095703124,3.31048528502964
187.jpg,43.564,44.9615478515625,5.2486876383887475,-1.3975478515625,3.208033815908778
190.jpg,43.564,45.54656982421875,19.097822534538963,-1.98256982421875,4.550936149616082
202.jpg,44.502,44.41552734375,5.107421020148941,0.08647265625000244,0.19431184272617508
201.jpg,44.502,44.316650390625,6.389867773138672,0.18534960937500244,0.4164972571457517
200.jpg,44.502,44.455078125,4.952106702934773,0.046921875000002444,0.10543767695834444
199.jpg,44.502,43.08805847167969,5.227618652250517,1.413941528320315,3.1772538949267783
197.jpg,44.502,44.33148193359375,5.101509370865636,0.17051806640625244,0.38316944498281524
196.jpg,44.502,44.31170654296875,6.2031287365621655,0.19029345703125244,0.42760652786673053
195.jpg,44.502,44.34136962890625,4.92535690326499,0.16063037109375244,0.36095090354085757
198.jpg,44.502,43.10569763183594,5.0237841323191175,1.396302368164065,3.137617114206249
203.jpg,49.17,42.37255859375,4.685999447242924,6.797441406250002,13.824367309843403
204.jpg,49.17,42.37255859375,6.376179128594415,6.797441406250002,13.824367309843403
205.jpg,49.17,49.459075927734375,34.35038293589805,-0.2890759277343733,0.5879111810745846
206.jpg,49.17,49.37255859375,34.18124604588706,-0.2025585937499983,0.41195565131177203
207.jpg,49.17,42.32470703125,6.641806415258102,6.845292968750002,13.921685923835675
208.jpg,49.17,42.3546142578125,5.170767039210158,6.815385742187502,13.860861790090507
209.jpg,49.17,42.33367919921875,9.96458352096612,6.836320800781252,13.903438683712125
210.jpg,49.17,42.22900390625,4.137538033443263,6.940996093750002,14.116323151820218
5.jpg,51.691,51.19140625,13.269612479378297,0.4995937500000025,0.966500454624601
217.jpg,52.449,57.320648193359375,8.64143170960127,-4.871648193359377,9.28835286346618
216.jpg,52.449,57.48590087890625,7.195861827061911,-5.036900878906252,9.60342595455824
213.jpg,52.449,57.86598205566406,6.7989665599170666,-5.416982055664064,10.328094064069981
214.jpg,52.449,56.6663818359375,19.79593899332658,-4.217381835937502,8.04091943781102
218.jpg,52.449,57.26005554199219,8.606056909988201,-4.811055541992189,9.172826063399093
215.jpg,52.449,56.86907958984375,20.712597850537776,-4.420079589843752,8.427385822120064
211.jpg,52.449,57.739288330078125,8.172568212131797,-5.290288330078127,10.086538027566068
212.jpg,52.449,57.37022399902344,8.151843827842374,-4.921223999023439,9.3828747907938
219.jpg,56.566,54.31097412109375,25.369817448859347,2.2550258789062525,3.9865394033628903
226.jpg,56.566,54.125762939453125,24.64219695038685,2.4402370605468775,4.313964325826252
225.jpg,56.566,54.40357971191406,22.996434881266058,2.16242028808594,3.822826942131209
224.jpg,56.566,61.2784423828125,31.140519462695224,-4.7124423828124975,8.330874346449276
220.jpg,56.566,54.28892517089844,20.316581523429306,2.277074829101565,4.0255185607990045
222.jpg,56.566,54.258056640625,24.2310190624141,2.3079433593750025,4.080089381209564
221.jpg,56.566,54.29774475097656,24.766771348334604,2.26825524902344,4.009926897824559
223.jpg,56.566,60.55082702636719,31.086257983256377,-3.984827026367185,7.044562151057498
6.jpg,58.937,59.52392578125,16.86215084329097,-0.5869257812500024,0.995852828019754
227.jpg,59.068,56.5477294921875,10.158550284381985,2.520270507812498,4.266727344437763
228.jpg,59.068,56.6268310546875,13.238822470423566,2.441168945312498,4.132811243503247
229.jpg,59.068,55.53248596191406,14.35313852767488,3.5355140380859353,5.985498134499112
230.jpg,59.068,55.519256591796875,17.138110081051025,3.548743408203123,6.007894982398461
231.jpg,59.068,56.56256103515625,10.036265099433153,2.505438964843748,4.241618075512541
232.jpg,59.068,56.58233642578125,10.807185424891918,2.485663574218748,4.208139050278913
233.jpg,59.068,56.5872802734375,11.100222374246316,2.480719726562498,4.199769293970506
234.jpg,59.068,56.537841796875,9.99904208168132,2.530158203124998,4.283466857054577
242.jpg,59.3,55.26600646972656,10.637500095622018,4.033993530273435,6.802687234862454
241.jpg,59.3,55.21092224121094,11.15340252244182,4.08907775878906,6.8955780080759865
240.jpg,59.3,55.271514892578125,10.895597696292246,4.028485107421872,6.7933981575411
238.jpg,59.3,54.678955078125,8.333735679995259,4.621044921874997,7.7926558547639075
237.jpg,59.3,55.19990539550781,11.137710105762684,4.100094604492185,6.914156162718693
236.jpg,59.3,55.315582275390625,10.927623833436087,3.984417724609372,6.7190855389702735
239.jpg,59.3,54.59490966796875,9.101122101784519,4.705090332031247,7.934385045583891
235.jpg,59.3,55.10626220703125,11.58399831090872,4.193737792968747,7.072070477181698
243.jpg,59.763,57.53453063964844,11.473704176439021,2.2284693603515606,3.7288445365051297
244.jpg,59.763,57.59185791015625,7.4947691201453015,2.171142089843748,3.6329201844682304
245.jpg,59.763,57.58744812011719,7.4941952480840355,2.1755518798828106,3.6402989807787605
246.jpg,59.763,57.56980895996094,12.903050330013029,2.1931910400390606,3.6698141660208834
247.jpg,59.763,56.21484375,37.52450570697142,3.548156249999998,5.937045078058327
248.jpg,59.763,56.16796875,38.102600446679354,3.595031249999998,6.015479895587568
249.jpg,59.763,57.635955810546875,12.979441952122992,2.127044189453123,3.559132221362922
250.jpg,59.763,57.46397399902344,11.603427479843202,2.2990260009765606,3.8469052774736214
251.jpg,63.746,63.96931457519531,23.482418924397237,-0.22331457519531028,0.3503193536775802
254.jpg,63.746,63.87567138671875,23.705705861543134,-0.12967138671874778,0.20341886035005768
253.jpg,63.746,63.776519775390625,24.438884165752754,-0.030519775390622783,0.04787716153268093
255.jpg,63.746,62.8165283203125,23.002348164291575,0.9294716796875022,1.4580862794332228
256.jpg,63.746,62.786865234375,23.32762539762022,0.9591347656250022,1.5046195300489478
257.jpg,63.746,63.79304504394531,23.554341398874275,-0.04704504394531028,0.07380077800224372
258.jpg,63.746,64.00236511230469,23.370179638838376,-0.2563651123046853,0.4021665866167058
252.jpg,63.746,63.81507873535156,24.331325515867643,-0.06907873535156028,0.10836559996166079
7.jpg,65.467,66.76759338378906,12.379539269500855,-1.3005933837890638,1.9866396562986905
266.jpg,69.544,79.20010375976562,6.589260525311605,-9.656103759765628,13.884884044296603
265.jpg,69.544,79.33230590820312,7.684444427550874,-9.788305908203128,14.074982612738882
264.jpg,69.544,79.20561218261719,5.356787524463472,-9.66161218261719,13.892804817981697
262.jpg,69.544,77.657958984375,5.63739004154081,-8.113958984375003,11.667374589288801
261.jpg,69.544,79.31578063964844,6.593419643896899,-9.77178063964844,14.051220291683597
260.jpg,69.544,79.22213745117188,5.185928914578623,-9.678137451171878,13.916567139036982
259.jpg,69.544,79.3653564453125,7.681871472188941,-9.821356445312503,14.122507254849454
263.jpg,69.544,77.50469970703125,9.263091016120836,-7.960699707031253,11.44699716299214
274.jpg,72.119,66.1015625,30.75067289645879,6.0174375,8.34376169941347
273.jpg,72.119,66.15234375,26.30194261327388,5.96665625,8.273348562792052
272.jpg,72.119,66.109375,30.586722908831106,6.009625,8.33292890916402
270.jpg,72.119,73.0625,31.986186395166087,-0.9435000000000002,1.3082544128454363
269.jpg,72.119,73.0546875,30.709752315363055,-0.9356875000000002,1.2974216225959874
268.jpg,72.119,66.03515625,29.712345027189752,6.08384375,8.435840416533784
267.jpg,72.119,66.23828125,26.172181752665946,5.88071875,8.154187870048114
271.jpg,72.119,66.140625,30.71558069163243,5.978375,8.289597748166225
275.jpg,72.712,66.57460021972656,31.759789977532485,6.137399780273441,8.440697244297283
